id,name,variety,u,v,anchor
240,Boss Trophy,Skeletron Prime,378,,
240,Boss Trophy,Retinazer,432,,
240,Boss Trophy,Spazmatism,486,,
240,Boss Trophy,Plantera,540,,
240,Boss Trophy,Golem,594,,
240,Painting,Blood Moon Rising,648,,
240,Painting,The Hanged Man,702,,
240,Painting,Glory of the Fire,756,,
240,Painting,Bone Warp,810,,
240,Hanging,Wall Skeleton,864,,
240,Hanging,Hanging Skeleton,918,,
240,Painting,Skellington J Skellingsworth,972,,
240,Painting,The Cursed Man,1026,,
240,Painting,Sunflowers,1080,,
240,Painting,Terrarian Gothic,1134,,
240,Painting,Guide Picasso,1188,,
240,Painting,The Guardian's Gaze,1242,,
240,Painting,Father of Someone,1296,,
240,Painting,Nurse Lisa,1350,,
240,Painting,Discover,1404,,
240,Painting,Hand Earth,1458,,
240,Painting,Old Miner,1512,,
240,Painting,Skelehead,1566,,
240,Painting,Imp Face,1620,,
240,Painting,Ominous Presence,1674,,
240,Painting,Shining Moon,1728,,
240,Painting,The Merchant,1782,,
240,Painting,Crowno Devours His Lunch,1836,,
240,Painting,Rare Enchantment,1890,,
240,Boss Trophy,Mourning Wood Trophy,,54,
240,Boss Trophy,Pumpking Trophy,54,54,
240,Boss Trophy,Ice Queen Trophy,108,54,
240,Boss Trophy,Santa-NK1 Trophy,162,54,
240,Boss Trophy,Everscream Trophy,216,54,
240,Rack,Blacksmith Rack,270,54,
240,Rack,Carpentry Rack,324,54,
240,Rack,Helmet Rack,378,54,
240,Rack,Spear Rack,432,54,
240,Rack,Sword Rack,486,54,
240,Hanging,Life Preserver,540,54,
240,Hanging,Ship's Wheel,594,54,
240,Hanging,Compass Rose,648,54,
240,Hanging,Wall Anchor,702,54,
240,Fishing Trophy,Goldfish Trophy,756,54,
240,Fishing Trophy,Bunnyfish Trophy,810,54,
240,Fishing Trophy,Swordfish Trophy,864,54,
240,Fishing Trophy,Sharkteeth Trophy,918,54,
240,Boss Trophy,King Slime Trophy,972,54,
240,Boss Trophy,Duke Fishron Trophy,1026,54,
240,Boss Trophy,Ancient Cultist Trophy,1080,54,
240,Boss Trophy,Martian Saucer Trophy,1134,54,
240,Boss Trophy,Flying Dutchman Trophy,1188,54,
240,Boss Trophy,Moon Lord Trophy,1242,54,
241,Catacomb,A,,,
241,Catacomb,B,,54,
241,Catacomb,C,,108,
241,Catacomb,D,,162,
241,Catacomb,E,,216,
241,Catacomb,F,,270,
241,Catacomb,G,,324,
241,Catacomb,H,,378,
241,Catacomb,I,,432,
242,Painting,The Eye Sees the End,,,
242,Painting,Something Evil is Watching You,,72,
242,Painting,The Twins Have Awoken,,144,
242,Painting,The Screamer,,216,
242,Painting,Goblins Playing Poker,,288,
242,Painting,Dryadisque,,360,
242,Painting,Impact,,432,
242,Painting,Powered by Birds,,504,
242,Painting,The Destroyer,,576,
242,Painting,The Persistency of Eyes,,648,
242,Painting,Unicorn Crossing the Hallows,,720,
242,Painting,Great Wave,,792,
242,Painting,Starry Night,,864,
242,Painting,Facing the Cerebral Mastermind,,936,
242,Painting,Lake of Fire,,1008,
242,Painting,Trio Super Heroes,,1080,
242,Painting,The Creation of the Guide,,1152,
242,Painting,Jacking Skeletron,,1224,
242,Painting,Bitter Harvest,,1296,
242,Painting,Blood Moon Countess,,1368,
242,Painting,Hallow's Eve,,1440,
242,Painting,Morbid Curiosity,,1512,
242,Hanging,Tiger Skin,,1584,
242,Hanging,Leopard Skin,,1656,
242,Hanging,Zebra Skin,,1728,
242,Hanging,Treasure Map,,1800,
242,Painting,Pillagin Me Pixels,,1872,
242,Painting,Castle Marsberg,108,,
242,Painting,Martia Lisa,108,72,
242,Painting,The Truth Is Up There,108,144,
242,Painting,Sparky,108,216,
242,Painting,Acorns,108,288,
242,Painting,Cold Snap,108,360,
242,Painting,Cursed Saint,108,432,
242,Painting,Snowfellas,108,504,
242,Painting,The Season,108,576,
242,Painting,Not a Kid, nor a Squid,108,648,
245,Painting,Waldo,,,
245,Painting,Darkness,36,,
245,Painting,Dark Soul Reaper,72,,
245,Painting,Land,108,,
245,Painting,Trapped Ghost,144,,
245,Painting,American Explosive,180,,
245,Painting,Glorious Night,216,,
246,Painting,Demon's Eye,,,
246,Painting,Finding Gold,,36,
246,Painting,First Encounter,,72,
246,Painting,Good Morning,,108,
246,Painting,Underground Reward,,144,
246,Painting,Through the Window,,180,
246,Painting,Place Above the Clouds,,216,
246,Painting,Do Not Step on the Grass,,252,
246,Painting,Cold Waters in the White Land,,288,
246,Painting,Lightless Chasms,,324,
246,Painting,The Land of Deceiving Looks,,360,
246,Painting,Daylight,,396,
246,Painting,Secret of the Sands,,432,
246,Painting,Deadland Comes Alive,,468,
246,Painting,Evil Presence,,504,
246,Painting,Sky Guardian,,540,
246,Painting,Living Gore,,576,
246,Painting,Flowing Magma,,612,
246,Hanging,Holly,,684,
254,,Sprout 1A,,,
254,,Sprout 2A,,36,
254,,Sprout 3A,,72,
254,,Sprout 4A,,108,
254,,Sprout 5A,,144,
254,,Sprout 6A,,180,
254,,Sprout 1B,36,,
254,,Sprout 2B,36,36,
254,,Sprout 3B,36,72,
254,,Sprout 4B,36,108,
254,,Sprout 5B,36,144,
254,,Sprout 6B,36,180,
254,,Immature 1A,72,,
254,,Immature 2A,72,36,
254,,Immature 3A,72,72,
254,,Immature 4A,72,108,
254,,Immature 5A,72,144,
254,,Immature 6A,72,180,
254,,Immature 1B,108,,
254,,Immature 2B,108,36,
254,,Immature 3B,108,72,
254,,Immature 4B,108,108,
254,,Immature 5B,108,144,
254,,Immature 6B,108,180,
254,,Mature 1,144,,
254,,Mature 2,144,36,
254,,Mature 3,144,72,
254,,Mature 4,144,108,
254,,Mature 5,144,144,
254,,Mature 6,144,180,
269,,,,,Left
269,,,36,,Right
314,,Rail A,,,
314,,Rail B,18,,
314,,Rail C,36,,
314,,Rail D,54,,
314,,Diagonal A,72,,
314,,Diagonal B,90,,
314,,Diagonal C,108,,
314,,Diagonal D,126,,
314,,Slope Transition Up-Right,18,18,
314,,Slope Transition Up-Left,,18,
314,,Half Height Slope A,,36,
314,,Half Height Slope B,18,36,
314,,Slope A,,54,
314,,Slope B,18,54,
314,,Tie Upper Left,,108,
314,,Tie Upper Right,18,108,
314,,End Cap,,126,
314,,End Cap Level A,36,18,
314,,End Cap Level B,54,18,
314,,End Cap Diagonal A,72,18,
314,,End Cap Diagonal B,90,18,
314,,End Cap Diagonal C,108,18,
314,,End Cap Diagonal D,126,18,
314,,Bumper,18,126,
314,,Bumper Level A,36,36,
314,,Bumper Level B,54,36,
314,,Bumper Diagonal A,72,36,
314,,Bumper Diagonal B,90,36,
314,,Bumper Diagonal C,108,36,
314,,Bumper Diagonal D,126,36,
314,,Booster Right Level,36,54,
314,,Booster Left Level,54,54,
314,,Booster Down-Right,72,54,
314,,Booster Down-Left,90,54,
314,,Booster Up-Left,108,54,
314,,Booster Up-Right,126,54,
314,,Pressure Plate Track A,,72,
314,,Pressure Plate Track B,18,72,
314,,Pressure Plate Track C,,90,
314,,Pressure Plate Track D,18,90,
324,,Seashell A,,,
324,,Seashell B,22,,
324,,Seashell C,44,,
324,,Starfish A,,22,
324,,Starfish B,22,22,
324,,Starfish C,44,22,
337,Text Statue,0 Statue,,,
337,Text Statue,1 Statue,36,,
337,Text Statue,2 Statue,72,,
337,Text Statue,3 Statue,108,,
337,Text Statue,4 Statue,144,,
337,Text Statue,5 Statue,180,,
337,Text Statue,6 Statue,216,,
337,Text Statue,7 Statue,252,,
337,Text Statue,8 Statue,288,,
337,Text Statue,9 Statue,324,,
337,Text Statue,A Statue,360,,
337,Text Statue,B Statue,396,,
337,Text Statue,C Statue,432,,
337,Text Statue,D Statue,468,,
337,Text Statue,E Statue,504,,
337,Text Statue,F Statue,540,,
337,Text Statue,G Statue,576,,
337,Text Statue,H Statue,612,,
337,Text Statue,I Statue,648,,
337,Text Statue,J Statue,684,,
337,Text Statue,K Statue,720,,
337,Text Statue,L Statue,756,,
337,Text Statue,M Statue,792,,
337,Text Statue,N Statue,828,,
337,Text Statue,O Statue,864,,
337,Text Statue,P Statue,900,,
337,Text Statue,Q Statue,936,,
337,Text Statue,R Statue,972,,
337,Text Statue,S Statue,1008,,
337,Text Statue,T Statue,1044,,
337,Text Statue,U Statue,1080,,
337,Text Statue,V Statue,1116,,
337,Text Statue,W Statue,1152,,
337,Text Statue,X Statue,1188,,
337,Text Statue,Y Statue,1224,,
337,Text Statue,Z Statue,1260,,
376,Fishing Crate,Wooden Crate,,,
376,Fishing Crate,Iron Crate,36,,
376,Fishing Crate,Gold Crate,72,,
376,Fishing Crate,Corrupt Crate,108,,
376,Fishing Crate,Crimson Crate,144,,
376,Fishing Crate,Dungeon Crate,180,,
376,Fishing Crate,Sky Crate,216,,
376,Fishing Crate,Hallow Crate,252,,
376,Fishing Crate,Jungle Crate,288,,
377,Sharpening Station,Left,,,
377,Sharpening Station,Right,54,,
378,Target Dummy,Left,,,
378,Target Dummy,Right,36,,
380,Daybloom Planter,Left,,,
380,Daybloom Planter,Middle,18,,
380,Daybloom Planter,Right,36,,
380,Daybloom Planter,Single,54,,
380,Moonglow Planter,Left,,18,
380,Moonglow Planter,Middle,18,18,
380,Moonglow Planter,Right,36,18,
380,Moonglow Planter,Single,54,18,
380,Deathweed Planter,Left,,36,
380,Deathweed Planter,Middle,18,36,
380,Deathweed Planter,Right,36,36,
380,Deathweed Planter,Single,54,36,
380,Crimsonweed Planter,Left,,54,
380,Crimsonweed Planter,Middle,18,54,
380,Crimsonweed Planter,Right,36,54,
380,Crimsonweed Planter,Single,54,54,
380,Blinkroot Planter,Left,,72,
380,Blinkroot Planter,Middle,18,72,
380,Blinkroot Planter,Right,36,72,
380,Blinkroot Planter,Single,54,72,
380,Waterleaf Planter,Left,,90,
380,Waterleaf Planter,Middle,18,90,
380,Waterleaf Planter,Right,36,90,
380,Waterleaf Planter,Single,54,90,
380,Shiverthorn Planter,Left,,108,
380,Shiverthorn Planter,Middle,18,108,
380,Shiverthorn Planter,Right,36,108,
380,Shiverthorn Planter,Single,54,108,
380,Fireblossom Planter,Left,,126,
380,Fireblossom Planter,Middle,18,126,
380,Fireblossom Planter,Right,36,126,
380,Fireblossom Planter,Single,54,126,
386,Trapdoor Open,Up,,,
386,Trapdoor Open,Down,36,,
388,Closed,Style 1,,,
388,Closed,Style 2,,94,
389,Open,Style 1,,,
389,Open,Style 2,,94,
405,Fireplace,Lit,,,
405,Fireplace,Unlit,54,,
410,Lunar Monolith,Vortex,,,
410,Lunar Monolith,Nebula,36,,
410,Lunar Monolith,Stardust,72,,
410,Lunar Monolith,Solar,108,,
411,Detonator,Trigger Up,,,
411,Detonator,Trigger Down,36,,
467,Crystal Chest,,,,
467,Golden Chest,,36,,
467,Spider Chest,,72,,
467,Lesion Chest,,108,,
467,Dead Man's Chest,,144,,
467,Solar Chest,,180,,
467,Vortex Chest,,216,,
467,Nebula Chest,,252,,
467,Stardust Chest,,288,,
467,Golf Chest,,324,,
467,Sandstone Chest,,360,,
467,Bamboo Chest,,396,,
467,Desert Chest,Locked,432,,
467,Desert Chest,,468,,
467,Desert Chest,,486,,
468,Trapped Crystal,,,,
468,Trapped Golden,,36,,
468,Trapped Spider,,72,,
468,Trapped Lesion,,108,,
468,Trapped Dead Man's,,144,,
468,Trapped Solar,,180,,
468,Trapped Vortex,,216,,
468,Trapped Nebula,,252,,
468,Trapped Stardust,,288,,
468,Trapped Golf,,324,,
468,Trapped Sandstone,,360,,
468,Trapped Bamboo,,396,,
468,Trapped Desert,,432,,
468,Trapped Desert,Locked,468,,
597,Forest Pylon,,,,
597,Jungle Pylon,,54,,
597,Hallow Pylon,,108,,
597,Cavern Pylon,,162,,
597,Ocean Pylon,,216,,
597,Desert Pylon,,270,,
597,Snow Pylon,,324,,
597,Mushroom Pylon,,378,,
597,Universal Pylon,,432,,
